from,to,rate,bank,date,market_rate,hidden_fee
GBP,HUF,367.13,OTP Bank,2019-04-16,370.811,3.680999999999983
HUF,GBP,0.002669870511280203,OTP Bank,2019-04-16,0.0027,3.0129488719797103e-05
AUD,HUF,200.48,OTP Bank,2019-04-16,202.368,1.8880000000000052
HUF,AUD,0.004889258299515964,OTP Bank,2019-04-16,0.00494,5.074170048403621e-05
BGN,HUF,162.08,OTP Bank,2019-04-16,163.688,1.6079999999999757
HUF,BGN,0.006047777441790143,OTP Bank,2019-04-16,0.00611,6.222255820985661e-05
CAD,HUF,209.59,OTP Bank,2019-04-16,211.498,1.907999999999987
HUF,CAD,0.004676830979328407,OTP Bank,2019-04-16,0.00473,5.316902067159252e-05
CHF,HUF,279.41,OTP Bank,2019-04-16,282.062,2.651999999999987
HUF,CHF,0.0035080333964779345,OTP Bank,2019-04-16,0.00355,4.196660352206571e-05
CNY,HUF,41.8,OTP Bank,2019-04-16,42.19865,0.3986500000000035
HUF,CNY,0.02345215759849906,OTP Bank,2019-04-16,0.0237,0.00024784240150093825
CZK,HUF,12.36,OTP Bank,2019-04-16,12.48523,0.12523000000000017
HUF,CZK,0.07930214115781127,OTP Bank,2019-04-16,0.08009,0.0007878588421887239
DKK,HUF,42.47,OTP Bank,2019-04-16,42.90587,0.4358700000000013
HUF,DKK,0.023078698361412416,OTP Bank,2019-04-16,0.02331,0.00023130163858758532
HRK,HUF,42.63,OTP Bank,2019-04-16,43.0514,0.42139999999999844
HUF,HRK,0.02299379167624741,OTP Bank,2019-04-16,0.02323,0.00023620832375259235
JPY,HUF,2.5057,OTP Bank,2019-04-16,2.52955,0.023849999999999927
HUF,JPY,0.3911903923639635,OTP Bank,2019-04-16,0.39533,0.004139607636036491
MXN,HUF,14.85,OTP Bank,2019-04-16,14.99345,0.14344999999999963
HUF,MXN,0.06600660066006599,OTP Bank,2019-04-16,0.0667,0.0006933993399340088
NOK,HUF,33.0,OTP Bank,2019-04-16,33.3401,0.3400999999999996
HUF,NOK,0.0297000297000297,OTP Bank,2019-04-16,0.02999,0.0002899702999702991
PLN,HUF,74.16,OTP Bank,2019-04-16,74.89268,0.732680000000002
HUF,PLN,0.013217023526301877,OTP Bank,2019-04-16,0.01335,0.00013297647369812406
RON,HUF,66.6,OTP Bank,2019-04-16,67.25701,0.6570099999999996
HUF,RON,0.014718869590815425,OTP Bank,2019-04-16,0.01487,0.00015113040918457443
RSD,HUF,2.69,OTP Bank,2019-04-16,2.71316,0.023159999999999847
HUF,RSD,0.36496350364963503,OTP Bank,2019-04-16,0.36857,0.003606496350364974
RUB,HUF,4.36,OTP Bank,2019-04-16,4.4031199999999995,0.04311999999999916
HUF,RUB,0.2247191011235955,OTP Bank,2019-04-16,0.22710999999999998,0.002390898876404479
SEK,HUF,30.25,OTP Bank,2019-04-16,30.55208,0.3020800000000001
HUF,SEK,0.03240440699935191,OTP Bank,2019-04-16,0.03273,0.0003255930006480917
TRY,HUF,48.3,OTP Bank,2019-04-16,48.74817,0.4481700000000046
HUF,TRY,0.020296326364927945,OTP Bank,2019-04-16,0.02051,0.000213673635072055
UAH,HUF,10.5,OTP Bank,2019-04-16,10.59786,0.09786000000000072
HUF,UAH,0.09337068160597572,OTP Bank,2019-04-16,0.09436,0.0009893183940242745
ZAR,HUF,19.94,OTP Bank,2019-04-16,20.15575,0.2157499999999999
HUF,ZAR,0.049164208456243856,OTP Bank,2019-04-16,0.04961,0.0004457915437561452
AUD,CZK,15.892000000000001,Česká spořitelna,2019-04-17,16.34581,0.45380999999999894
CZK,AUD,0.0598551505357036,Česká spořitelna,2019-04-17,0.06118,0.001324849464296396
GBP,CZK,28.926,Česká spořitelna,2019-04-17,29.647209999999998,0.7212099999999992
CZK,GBP,0.032883919763235785,Česká spořitelna,2019-04-17,0.03373,0.0008460802367642184
BGN,CZK,12.796,Česká spořitelna,2019-04-17,13.125539999999999,0.3295399999999997
CZK,BGN,0.07433838834374071,Česká spořitelna,2019-04-17,0.07619,0.001851611656259286
DKK,CZK,3.353,Česká spořitelna,2019-04-17,3.4388900000000002,0.08589000000000002
CZK,DKK,0.28368794326241137,Česká spořitelna,2019-04-17,0.29079,0.0071020567375886245
EUR,CZK,25.028000000000002,Česká spořitelna,2019-04-17,25.673000000000002,0.6449999999999996
CZK,EUR,0.03800547278808148,Česká spořitelna,2019-04-17,0.03895,0.000944527211918518
HKD,CZK,2.823,Česká spořitelna,2019-04-17,2.89351,0.07051000000000007
CZK,HKD,0.3369272237196765,Česká spořitelna,2019-04-17,0.3456,0.008672776280323535
HRK,CZK,3.365,Česká spořitelna,2019-04-17,3.4480199999999996,0.08301999999999943
CZK,HRK,0.2826455624646693,Česká spořitelna,2019-04-17,0.29002,0.00737443753533068
JPY,CZK,0.19773,Česká spořitelna,2019-04-17,0.20265999999999998,0.00492999999999999
CZK,JPY,4.810698994563911,Česká spořitelna,2019-04-17,4.9343699999999995,0.12367100543608878
ZAR,CZK,1.5719999999999998,Česká spořitelna,2019-04-17,1.62372,0.05172000000000021
CZK,ZAR,0.6049606775559588,Česká spořitelna,2019-04-17,0.61587,0.010909322444041192
CAD,CZK,16.582,Česká spořitelna,2019-04-17,17.02961,0.44761000000000095
CZK,CAD,0.057365764111977975,Česká spořitelna,2019-04-17,0.05872,0.0013542358880220262
HUF,CZK,0.07824,Česká spořitelna,2019-04-17,0.08032,0.0020799999999999985
CZK,HUF,12.156576707999024,Česká spořitelna,2019-04-17,12.45043,0.29385329200097665
NOK,CZK,2.611,Česká spořitelna,2019-04-17,2.68011,0.06910999999999978
CZK,NOK,0.3642987249544625,Česká spořitelna,2019-04-17,0.37312,0.00882127504553748
NZD,CZK,14.985,Česká spořitelna,2019-04-17,15.312560000000001,0.32756000000000185
CZK,NZD,0.06347997206881227,Česká spořitelna,2019-04-17,0.06531,0.001830027931187736
PLN,CZK,5.857,Česká spořitelna,2019-04-17,6.00552,0.14851999999999954
CZK,PLN,0.16241676140977748,Česká spořitelna,2019-04-17,0.16651,0.004093238590222509
RON,CZK,5.257999999999999,Česká spořitelna,2019-04-17,5.3943900000000005,0.13639000000000134
CZK,RON,0.18089725036179446,Česká spořitelna,2019-04-17,0.18538,0.004482749638205524
RUB,CZK,0.33918000000000004,Česká spořitelna,2019-04-17,0.35467,0.015489999999999948
CZK,RUB,2.7215327672545184,Česká spořitelna,2019-04-17,2.81949,0.09795723274548163
SEK,CZK,2.395,Česká spořitelna,2019-04-17,2.45835,0.0633499999999998
CZK,SEK,0.3971405877680699,Česká spořitelna,2019-04-17,0.40678000000000003,0.009639412231930156
CHF,CZK,22.003,Česká spořitelna,2019-04-17,22.53797,0.5349700000000013
CZK,CHF,0.04323015735777278,Česká spořitelna,2019-04-17,0.04437,0.0011398426422272179
TND,CZK,7.401,Česká spořitelna,2019-04-17,7.580439999999999,0.1794399999999996
CZK,TND,0.12853470437017994,Česká spořitelna,2019-04-17,0.13192,0.0033852956298200676
TRY,CZK,3.8110000000000004,Česká spořitelna,2019-04-17,3.93699,0.12598999999999982
CZK,TRY,0.2496255616575137,Česká spořitelna,2019-04-17,0.254,0.004374438342486298
USD,CZK,22.142,Česká spořitelna,2019-04-17,22.69622,0.5542200000000008
CZK,USD,0.04295901709768881,Česká spořitelna,2019-04-17,0.04406,0.0011009829023111914
EUR,CZK,24.9743,Komerční banka,2019-04-17,25.673000000000002,0.6987000000000023
CZK,EUR,0.03792058670731754,Komerční banka,2019-04-17,0.03895,0.0010294132926824615
GBP,CZK,28.8598,Komerční banka,2019-04-17,29.647209999999998,0.7874099999999977
CZK,GBP,0.032795487340941884,Komerční banka,2019-04-17,0.03373,0.000934512659058119
USD,CZK,22.0931,Komerční banka,2019-04-17,22.69622,0.6031200000000005
CZK,USD,0.04284031273428296,Komerční banka,2019-04-17,0.04406,0.0012196872657170427
AUD,CZK,15.850999999999999,Komerční banka,2019-04-17,16.34581,0.4948100000000011
CZK,AUD,0.05971076107336065,Komerční banka,2019-04-17,0.06118,0.0014692389266393463
BGN,CZK,12.7654,Komerční banka,2019-04-17,13.125539999999999,0.36013999999999946
CZK,BGN,0.07414327446357341,Komerční banka,2019-04-17,0.07619,0.002046725536426583
CAD,CZK,16.5423,Komerční banka,2019-04-17,17.02961,0.4873100000000008
CZK,CAD,0.05721511165529039,Komerční banka,2019-04-17,0.05872,0.001504888344709611
CNY,CZK,3.2155,Komerční banka,2019-04-17,3.39132,0.17581999999999987
CZK,CNY,0.2813810180365233,Komerční banka,2019-04-17,0.29486999999999997,0.013488981963476643
DKK,CZK,3.3449,Komerční banka,2019-04-17,3.4388900000000002,0.09399000000000024
CZK,DKK,0.2829574714920348,Komerční banka,2019-04-17,0.29079,0.007832528507965175
HRK,CZK,3.3578,Komerční banka,2019-04-17,3.4480199999999996,0.09021999999999952
CZK,HRK,0.281864817633463,Komerční banka,2019-04-17,0.29002,0.008155182366537006
HUF,CZK,0.07799500000000001,Komerční banka,2019-04-17,0.08032,0.0023249999999999937
CZK,HUF,12.135038710773484,Komerční banka,2019-04-17,12.45043,0.3153912892265165
CHF,CZK,21.9545,Komerční banka,2019-04-17,22.53797,0.5834700000000019
CZK,CHF,0.04311069533240501,Komerční banka,2019-04-17,0.04437,0.001259304667594989
JPY,CZK,0.197016,Komerční banka,2019-04-17,0.20265999999999998,0.005643999999999982
CZK,JPY,4.789639052800982,Komerční banka,2019-04-17,4.9343699999999995,0.1447309471990179
NOK,CZK,2.605,Komerční banka,2019-04-17,2.68011,0.07511000000000001
CZK,NOK,0.3633192849876471,Komerční banka,2019-04-17,0.37312,0.009800715012352912
PLN,CZK,5.8412,Komerční banka,2019-04-17,6.00552,0.16432000000000002
CZK,PLN,0.16203253613325558,Komerční banka,2019-04-17,0.16651,0.004477463866744413
RON,CZK,5.2454,Komerční banka,2019-04-17,5.3943900000000005,0.1489900000000004
CZK,RON,0.18044027426921688,Komerční banka,2019-04-17,0.18538,0.004939725730783107
RUB,CZK,0.33554,Komerční banka,2019-04-17,0.35467,0.01912999999999998
CZK,RUB,2.6964353125168534,Komerční banka,2019-04-17,2.81949,0.12305468748314663
SEK,CZK,2.3893,Komerční banka,2019-04-17,2.45835,0.06904999999999983
CZK,SEK,0.39611804317686666,Komerční banka,2019-04-17,0.40678000000000003,0.010661956823133367
TRY,CZK,3.8057,Komerční banka,2019-04-17,3.93699,0.13129000000000035
CZK,TRY,0.2487005396801711,Komerční banka,2019-04-17,0.254,0.005299460319828891
AUD,CZK,15.919,ČSOB,2019-04-17,16.34581,0.4268099999999997
CZK,AUD,0.05975500448162534,ČSOB,2019-04-17,0.06118,0.001424995518374661
CNY,CZK,3.1839999999999997,ČSOB,2019-04-17,3.39132,0.20732000000000017
CZK,CNY,0.278473962684489,ČSOB,2019-04-17,0.29486999999999997,0.01639603731551098
DKK,CZK,3.3539999999999996,ČSOB,2019-04-17,3.4388900000000002,0.08489000000000058
CZK,DKK,0.28368794326241137,ČSOB,2019-04-17,0.29079,0.0071020567375886245
EUR,CZK,25.035999999999998,ČSOB,2019-04-17,25.673000000000002,0.637000000000004
CZK,EUR,0.038006917258941134,ČSOB,2019-04-17,0.03895,0.0009430827410588649
HRK,CZK,3.3680000000000003,ČSOB,2019-04-17,3.4480199999999996,0.08001999999999931
CZK,HRK,0.2824060999717594,ČSOB,2019-04-17,0.29002,0.007613900028240583
JPY,CZK,0.19787000000000002,ČSOB,2019-04-17,0.20265999999999998,0.004789999999999961
CZK,JPY,4.8072300740313425,ČSOB,2019-04-17,4.9343699999999995,0.12713992596865697
CAD,CZK,16.587,ČSOB,2019-04-17,17.02961,0.44261000000000195
CZK,CAD,0.0573526038082129,ČSOB,2019-04-17,0.05872,0.0013673961917871
HUF,CZK,0.07826,ČSOB,2019-04-17,0.08032,0.0020600000000000063
CZK,HUF,12.143290831815422,ČSOB,2019-04-17,12.45043,0.30713916818457854
NOK,CZK,2.611,ČSOB,2019-04-17,2.68011,0.06910999999999978
CZK,NOK,0.3642987249544625,ČSOB,2019-04-17,0.37312,0.00882127504553748
PLN,CZK,5.853,ČSOB,2019-04-17,6.00552,0.15252
CZK,PLN,0.16241676140977748,ČSOB,2019-04-17,0.16651,0.004093238590222509
RON,CZK,5.2589999999999995,ČSOB,2019-04-17,5.3943900000000005,0.135390000000001
CZK,RON,0.1808645324651836,ČSOB,2019-04-17,0.18538,0.004515467534816381
RUB,CZK,0.33319000000000004,ČSOB,2019-04-17,0.35467,0.021479999999999944
CZK,RUB,2.6597866851078544,ČSOB,2019-04-17,2.81949,0.15970331489214562
SEK,CZK,2.396,ČSOB,2019-04-17,2.45835,0.062349999999999905
CZK,SEK,0.39698292973402144,ČSOB,2019-04-17,0.40678000000000003,0.009797070265978591
CHF,CZK,21.999000000000002,ČSOB,2019-04-17,22.53797,0.5389699999999991
CZK,CHF,0.04324698352289928,ČSOB,2019-04-17,0.04437,0.0011230164771007176
TRY,CZK,3.678,ČSOB,2019-04-17,3.93699,0.2589900000000003
CZK,TRY,0.2405002405002405,ČSOB,2019-04-17,0.254,0.013499759499759512
USD,CZK,22.156,ČSOB,2019-04-17,22.69622,0.5402200000000015
CZK,USD,0.04294425835265825,ČSOB,2019-04-17,0.04406,0.001115741647341753
GBP,CZK,28.927,ČSOB,2019-04-17,29.647209999999998,0.720209999999998
CZK,GBP,0.0328893274132544,ČSOB,2019-04-17,0.03373,0.0008406725867456041
AUD,CZK,15.786,Raiffeisenbank,2019-04-17,16.34581,0.5598100000000006
CZK,AUD,0.0594883997620464,Raiffeisenbank,2019-04-17,0.06118,0.0016916002379535958
BGN,CZK,12.714,Raiffeisenbank,2019-04-17,13.125539999999999,0.4115399999999987
CZK,BGN,0.07386069872220992,Raiffeisenbank,2019-04-17,0.07619,0.0023293012777900746
CAD,CZK,16.47,Raiffeisenbank,2019-04-17,17.02961,0.5596100000000028
CZK,CAD,0.05701904436081651,Raiffeisenbank,2019-04-17,0.05872,0.001700955639183488
CHF,CZK,21.87,Raiffeisenbank,2019-04-17,22.53797,0.6679700000000004
CZK,CHF,0.042940570250772934,Raiffeisenbank,2019-04-17,0.04437,0.0014294297492270652
CNY,CZK,3.2510000000000003,Raiffeisenbank,2019-04-17,3.39132,0.14031999999999956
CZK,CNY,0.2842524161455373,Raiffeisenbank,2019-04-17,0.29486999999999997,0.010617583854462653
DKK,CZK,3.332,Raiffeisenbank,2019-04-17,3.4388900000000002,0.10689000000000037
CZK,DKK,0.2818489289740699,Raiffeisenbank,2019-04-17,0.29079,0.008941071025930114
EUR,CZK,24.901999999999997,Raiffeisenbank,2019-04-17,25.673000000000002,0.7710000000000043
CZK,EUR,0.037824343747635984,Raiffeisenbank,2019-04-17,0.03895,0.0011256562523640143
GBP,CZK,28.741999999999997,Raiffeisenbank,2019-04-17,29.647209999999998,0.9052100000000003
CZK,GBP,0.03267333202640005,Raiffeisenbank,2019-04-17,0.03373,0.0010566679735999548
HRK,CZK,3.342,Raiffeisenbank,2019-04-17,3.4480199999999996,0.10601999999999956
CZK,HRK,0.2809778027535825,Raiffeisenbank,2019-04-17,0.29002,0.009042197246417527
HUF,CZK,0.07771,Raiffeisenbank,2019-04-17,0.08032,0.002610000000000001
CZK,HUF,12.084592145015106,Raiffeisenbank,2019-04-17,12.45043,0.3658378549848944
JPY,CZK,0.19648,Raiffeisenbank,2019-04-17,0.20265999999999998,0.006179999999999991
CZK,JPY,4.779657776503202,Raiffeisenbank,2019-04-17,4.9343699999999995,0.15471222349679792
NOK,CZK,2.595,Raiffeisenbank,2019-04-17,2.68011,0.0851099999999998
CZK,NOK,0.3619254433586681,Raiffeisenbank,2019-04-17,0.37312,0.011194556641331899
NZD,CZK,14.882,Raiffeisenbank,2019-04-17,15.312560000000001,0.4305600000000016
CZK,NZD,0.06310740880979426,Raiffeisenbank,2019-04-17,0.06531,0.002202591190205744
PLN,CZK,5.818,Raiffeisenbank,2019-04-17,6.00552,0.18752000000000013
CZK,PLN,0.16139444803098776,Raiffeisenbank,2019-04-17,0.16651,0.0051155519690122275
RON,CZK,5.224,Raiffeisenbank,2019-04-17,5.3943900000000005,0.17039000000000026
CZK,RON,0.17975912277548087,Raiffeisenbank,2019-04-17,0.18538,0.005620877224519122
RUB,CZK,0.34206000000000003,Raiffeisenbank,2019-04-17,0.35467,0.012609999999999955
CZK,RUB,2.7454425653415333,Raiffeisenbank,2019-04-17,2.81949,0.07404743465846675
SEK,CZK,2.38,Raiffeisenbank,2019-04-17,2.45835,0.07834999999999992
CZK,SEK,0.3946329913180742,Raiffeisenbank,2019-04-17,0.40678000000000003,0.012147008681925808
TRY,CZK,3.785,Raiffeisenbank,2019-04-17,3.93699,0.15199000000000007
CZK,TRY,0.2480774001488465,Raiffeisenbank,2019-04-17,0.254,0.005922599851153509
USD,CZK,22.035999999999998,Raiffeisenbank,2019-04-17,22.69622,0.6602200000000025
CZK,USD,0.04274600324869625,Raiffeisenbank,2019-04-17,0.04406,0.0013139967513037532
AUD,CZK,15.89835,Fio banka,2019-04-17,16.34581,0.4474599999999995
CZK,AUD,0.059831299667457635,Fio banka,2019-04-17,0.06118,0.001348700332542363
CAD,CZK,16.5867,Fio banka,2019-04-17,17.02961,0.44291000000000125
CZK,CAD,0.05734829512120849,Fio banka,2019-04-17,0.05872,0.0013717048787915131
DKK,CZK,3.35351,Fio banka,2019-04-17,3.4388900000000002,0.08538000000000023
CZK,DKK,0.28364851410725883,Fio banka,2019-04-17,0.29079,0.007141485892741162
EUR,CZK,25.03215,Fio banka,2019-04-17,25.673000000000002,0.6408500000000004
CZK,EUR,0.03799989816027293,Fio banka,2019-04-17,0.03895,0.0009501018397270675
GBP,CZK,28.93215,Fio banka,2019-04-17,29.647209999999998,0.7150599999999976
CZK,GBP,0.032877584260316825,Fio banka,2019-04-17,0.03373,0.000852415739683178
HRK,CZK,3.3671599999999997,Fio banka,2019-04-17,3.4480199999999996,0.08085999999999993
CZK,HRK,0.2824986440065088,Fio banka,2019-04-17,0.29002,0.0075213559934911856
HUF,CZK,0.07824,Fio banka,2019-04-17,0.08032,0.0020799999999999985
CZK,HUF,12.156576707999024,Fio banka,2019-04-17,12.45043,0.29385329200097665
CHF,CZK,22.00965,Fio banka,2019-04-17,22.53797,0.5283200000000008
CZK,CHF,0.04321827476104617,Fio banka,2019-04-17,0.04437,0.0011517252389538282
JPY,CZK,0.19782,Fio banka,2019-04-17,0.20265999999999998,0.004839999999999983
CZK,JPY,4.8081546302529095,Fio banka,2019-04-17,4.9343699999999995,0.12621536974709002
NOK,CZK,2.61153,Fio banka,2019-04-17,2.68011,0.06857999999999986
CZK,NOK,0.3642363602588992,Fio banka,2019-04-17,0.37312,0.00888363974110079
PLN,CZK,5.8578,Fio banka,2019-04-17,6.00552,0.14771999999999963
CZK,PLN,0.16238484884406346,Fio banka,2019-04-17,0.16651,0.004125151155936535
RUB,CZK,0.34279000000000004,Fio banka,2019-04-17,0.35467,0.011879999999999946
CZK,RUB,2.7471772753495785,Fio banka,2019-04-17,2.81949,0.0723127246504216
SEK,CZK,2.39606,Fio banka,2019-04-17,2.45835,0.062289999999999957
CZK,SEK,0.3969923856860425,Fio banka,2019-04-17,0.40678000000000003,0.009787614313957527
USD,CZK,22.15053,Fio banka,2019-04-17,22.69622,0.5456900000000005
CZK,USD,0.04294339159176981,Fio banka,2019-04-17,0.04406,0.0011166084082301908
PLN,CZK,5.8281,mBank,2019-04-17,6.00552,0.1774199999999997
CZK,PLN,0.16159004605316313,mBank,2019-04-17,0.16651,0.004919953946836864
USD,CZK,22.0343,mBank,2019-04-17,22.69622,0.6619199999999985
CZK,USD,0.04273997427053549,mBank,2019-04-17,0.04406,0.001320025729464512
AUD,CZK,15.8141,mBank,2019-04-17,16.34581,0.5317100000000003
CZK,AUD,0.05955110377970856,mBank,2019-04-17,0.06118,0.0016288962202914356
CAD,CZK,16.5018,mBank,2019-04-17,17.02961,0.5278100000000023
CZK,CAD,0.05706915640373004,mBank,2019-04-17,0.05872,0.001650843596269963
EUR,CZK,24.9049,mBank,2019-04-17,25.673000000000002,0.7681000000000004
CZK,EUR,0.03781361668336768,mBank,2019-04-17,0.03895,0.0011363833166323153
HUF,CZK,0.07785299999999999,mBank,2019-04-17,0.08032,0.002467000000000011
CZK,HUF,12.096432761978493,mBank,2019-04-17,12.45043,0.35399723802150795
GBP,CZK,28.7853,mBank,2019-04-17,29.647209999999998,0.8619099999999982
CZK,GBP,0.03271619680755351,mBank,2019-04-17,0.03373,0.00101380319244649
JPY,CZK,0.196742,mBank,2019-04-17,0.20265999999999998,0.005917999999999979
CZK,JPY,4.786704449720456,mBank,2019-04-17,4.9343699999999995,0.14766555027954364
DKK,CZK,3.3374,mBank,2019-04-17,3.4388900000000002,0.10149000000000008
CZK,DKK,0.2821829674360856,mBank,2019-04-17,0.29079,0.008607032563914374
CHF,CZK,21.8955,mBank,2019-04-17,22.53797,0.642470000000003
CZK,CHF,0.0430109376814524,mBank,2019-04-17,0.04437,0.0013590623185475992
NOK,CZK,2.5989,mBank,2019-04-17,2.68011,0.08121
CZK,NOK,0.36235822734355183,mBank,2019-04-17,0.37312,0.010761772656448176
SEK,CZK,2.3833,mBank,2019-04-17,2.45835,0.07504999999999962
CZK,SEK,0.3951475876239776,mBank,2019-04-17,0.40678000000000003,0.011632412376022416
USD,EUR,0.8718395815170008,Slovenská sporiteľňa,2019-04-17,0.88405,0.012210418482999197
EUR,USD,1.1131,Slovenská sporiteľňa,2019-04-17,1.1312,0.018100000000000005
CZK,EUR,0.03837593061631744,Slovenská sporiteľňa,2019-04-17,0.03895,0.0005740693836825614
EUR,CZK,25.287,Slovenská sporiteľňa,2019-04-17,25.673000000000002,0.3860000000000028
PLN,EUR,0.23054223533751386,Slovenská sporiteľňa,2019-04-17,0.23392,0.003377764662486127
EUR,PLN,4.2093,Slovenská sporiteľňa,2019-04-17,4.2749,0.06559999999999988
HRK,EUR,0.13250298131707966,Slovenská sporiteľňa,2019-04-17,0.13430999999999998,0.001807018682920325
EUR,HRK,7.324,Slovenská sporiteľňa,2019-04-17,7.44573,0.12173000000000034
HUF,EUR,0.003079007328037441,Slovenská sporiteľňa,2019-04-17,0.00313,5.0992671962559084e-05
EUR,HUF,315.19,Slovenská sporiteľňa,2019-04-17,319.64,4.449999999999989
BGN,EUR,0.5037529595486373,Slovenská sporiteľňa,2019-04-17,0.51126,0.007507040451362745
EUR,BGN,1.9265,Slovenská sporiteľňa,2019-04-17,1.95596,0.02945999999999982
GBP,EUR,1.1390818999886092,Slovenská sporiteľňa,2019-04-17,1.1548,0.015718100011390845
EUR,GBP,0.852,Slovenská sporiteľňa,2019-04-17,0.86595,0.013950000000000018
CHF,EUR,0.8664760419374405,Slovenská sporiteľňa,2019-04-17,0.87789,0.011413958062559404
EUR,CHF,1.12,Slovenská sporiteľňa,2019-04-17,1.1391,0.019099999999999895
AUD,EUR,0.6255864873318736,Slovenská sporiteľňa,2019-04-17,0.63667,0.01108351266812635
EUR,AUD,1.5512,Slovenská sporiteľňa,2019-04-17,1.57067,0.0194700000000001
CAD,EUR,0.6528267397832616,Slovenská sporiteľňa,2019-04-17,0.66333,0.01050326021673842
EUR,CAD,1.4865,Slovenská sporiteľňa,2019-04-17,1.50755,0.021050000000000013
RUB,EUR,0.013553257525446241,Slovenská sporiteľňa,2019-04-17,0.013819999999999999,0.00026674247455375777
EUR,RUB,71.60300000000001,Slovenská sporiteľňa,2019-04-17,72.38464,0.7816399999999959
JPY,EUR,0.007785736530675802,Slovenská sporiteľňa,2019-04-17,0.007890000000000001,0.00010426346932419957
EUR,JPY,124.65,Slovenská sporiteľňa,2019-04-17,126.67,2.019999999999996
NOK,EUR,0.10282459152931014,Slovenská sporiteľňa,2019-04-17,0.10439000000000001,0.0015654084706898663
